ID,age,job,marital,education,default,balance,housing,loan,contact,Cibil_Score,day,month,duration,campaign,pdays,previous,poutcome,subscribed
34536,29,technician,single,secondary,yes,-368,yes,no,cellular,778,5,may,151,1,-1,0,unknown,no
5891,35,management,married,secondary,no,291,yes,no,unknown,888,26,may,327,1,-1,0,unknown,no
16381,38,blue-collar,married,secondary,no,2299,yes,no,cellular,694,23,jul,240,1,-1,0,unknown,no
20812,50,self-employed,married,secondary,no,10052,no,no,cellular,638,13,aug,665,2,-1,0,unknown,yes
8218,40,admin.,single,secondary,no,90,yes,no,unknown,669,2,jun,252,4,-1,0,unknown,no
27291,43,services,married,primary,no,-88,yes,yes,cellular,775,21,nov,94,2,-1,0,unknown,no
4816,36,technician,single,secondary,no,1053,yes,no,unknown,872,21,may,147,1,-1,0,unknown,no
36203,45,admin.,married,primary,no,542,no,no,cellular,662,11,may,8,5,350,3,other,no
36760,26,entrepreneur,married,tertiary,no,38,yes,no,cellular,697,12,may,119,1,294,5,failure,no
44672,32,management,married,tertiary,no,6138,no,no,cellular,764,3,sep,251,3,36,11,success,no
22621,33,technician,married,tertiary,no,29,no,no,cellular,702,22,aug,94,1,-1,0,unknown,no
20076,51,blue-collar,married,primary,no,440,no,no,cellular,755,11,aug,46,5,-1,0,unknown,no
23163,39,management,married,secondary,no,46,yes,no,cellular,615,26,aug,298,10,-1,0,unknown,no
753,36,management,married,tertiary,no,144,yes,no,unknown,634,6,may,164,2,-1,0,unknown,no
41875,39,management,single,tertiary,no,1648,no,no,cellular,893,19,oct,123,1,-1,0,unknown,no
7852,46,management,single,tertiary,no,2904,yes,no,unknown,781,30,may,984,2,-1,0,unknown,yes
17712,36,technician,married,tertiary,no,82,yes,no,cellular,635,29,jul,45,4,-1,0,unknown,no
3,33,entrepreneur,married,secondary,no,2,yes,yes,unknown,594,5,may,76,1,-1,0,unknown,no
5686,51,blue-collar,divorced,primary,no,-380,yes,no,unknown,643,26,may,181,1,-1,0,unknown,no
28908,33,management,married,tertiary,no,1071,no,no,cellular,809,2,feb,84,2,174,4,failure,no
3519,59,retired,married,primary,no,1423,yes,no,unknown,837,15,may,584,2,-1,0,unknown,no
13275,42,blue-collar,married,secondary,yes,-29,no,yes,cellular,546,8,jul,294,2,-1,0,unknown,no
25543,32,entrepreneur,married,tertiary,no,964,yes,no,cellular,892,19,nov,130,1,120,2,failure,no
15498,27,blue-collar,single,secondary,no,1,yes,no,cellular,897,18,jul,320,2,-1,0,unknown,no
2190,37,services,divorced,secondary,no,904,yes,no,unknown,863,12,may,507,1,-1,0,unknown,no
36530,54,admin.,married,primary,no,11686,yes,yes,cellular,841,12,may,114,1,-1,0,unknown,no
17669,47,technician,single,secondary,no,736,no,no,cellular,411,29,jul,212,2,-1,0,unknown,no
24991,49,management,married,tertiary,no,0,yes,no,cellular,303,18,nov,102,1,-1,0,unknown,no
7182,29,unknown,single,unknown,no,209,no,no,unknown,634,29,may,346,6,-1,0,unknown,no
36578,59,blue-collar,married,secondary,no,1635,yes,no,telephone,606,12,may,48,1,-1,0,unknown,no
17191,27,technician,married,secondary,no,0,yes,no,cellular,755,28,jul,55,6,-1,0,unknown,no
32378,48,blue-collar,married,secondary,no,113,yes,no,cellular,753,16,apr,255,2,318,5,other,no
36172,49,blue-collar,divorced,primary,no,24,yes,no,cellular,488,11,may,701,1,362,1,success,yes
44326,53,technician,married,tertiary,no,2557,no,no,cellular,797,29,jul,95,4,182,7,success,no
4297,51,management,married,tertiary,no,642,no,no,unknown,510,19,may,183,2,-1,0,unknown,no
18616,40,services,married,unknown,no,0,no,no,cellular,635,31,jul,66,34,-1,0,unknown,no
3741,44,entrepreneur,married,tertiary,no,3689,yes,no,unknown,880,16,may,134,3,-1,0,unknown,no
14131,46,technician,single,secondary,no,834,yes,no,cellular,614,11,jul,196,2,-1,0,unknown,no
23238,44,admin.,married,tertiary,no,6485,no,no,cellular,471,27,aug,85,19,-1,0,unknown,no
40407,45,technician,divorced,unknown,no,1823,no,no,cellular,818,2,jul,97,1,377,2,failure,no
13435,30,management,married,tertiary,no,0,yes,no,cellular,882,9,jul,127,1,-1,0,unknown,no
18036,37,blue-collar,single,primary,no,554,yes,no,cellular,703,30,jul,74,3,-1,0,unknown,no
203,44,blue-collar,married,secondary,no,575,yes,no,unknown,707,5,may,477,1,-1,0,unknown,no
6720,36,blue-collar,married,secondary,no,21,yes,no,unknown,733,28,may,89,1,-1,0,unknown,no
25970,56,admin.,married,secondary,no,0,yes,no,telephone,779,19,nov,154,2,-1,0,unknown,no
11427,55,services,married,secondary,no,557,no,no,unknown,854,19,jun,58,1,-1,0,unknown,no
20674,59,admin.,married,tertiary,no,349,no,no,cellular,866,12,aug,124,4,-1,0,unknown,no
27774,48,services,married,secondary,no,651,no,yes,cellular,842,28,jan,228,1,196,2,failure,no
1663,49,services,divorced,secondary,no,470,yes,no,unknown,707,9,may,659,2,-1,0,unknown,no
31097,32,management,single,tertiary,no,312,no,no,cellular,646,17,feb,232,2,-1,0,unknown,yes
2426,26,blue-collar,single,secondary,no,401,yes,no,unknown,884,13,may,373,1,-1,0,unknown,no
5508,34,blue-collar,married,primary,no,157,yes,no,unknown,721,23,may,20,17,-1,0,unknown,no
28785,53,unemployed,married,secondary,no,7,no,no,cellular,866,30,jan,68,2,-1,0,unknown,no
11338,36,blue-collar,married,primary,no,946,yes,no,unknown,710,18,jun,255,3,-1,0,unknown,no
42805,56,retired,divorced,primary,no,694,no,no,cellular,770,29,jan,144,1,102,1,other,yes
373,37,blue-collar,married,secondary,no,1293,no,no,unknown,667,6,may,652,1,-1,0,unknown,no
22817,32,management,single,tertiary,no,776,no,no,cellular,335,25,aug,361,8,-1,0,unknown,no
950,35,technician,single,secondary,no,1855,yes,no,unknown,677,7,may,138,1,-1,0,unknown,no
5870,29,blue-collar,married,secondary,no,2,yes,yes,unknown,875,26,may,171,1,-1,0,unknown,no
4234,52,admin.,single,secondary,no,-346,yes,yes,unknown,669,19,may,147,3,-1,0,unknown,no
8510,33,technician,married,secondary,no,1021,yes,no,unknown,669,3,jun,361,3,-1,0,unknown,no
43605,60,technician,married,secondary,no,2389,yes,yes,cellular,808,4,may,287,1,-1,0,unknown,no
9608,45,admin.,divorced,secondary,no,246,no,no,unknown,398,6,jun,119,1,-1,0,unknown,no
24069,45,admin.,married,secondary,no,5346,yes,yes,unknown,642,21,oct,187,1,-1,0,unknown,yes
9855,48,services,married,secondary,no,533,no,no,unknown,764,9,jun,63,1,-1,0,unknown,no
32939,27,management,single,tertiary,no,2821,yes,no,cellular,665,17,apr,186,2,-1,0,unknown,no
36980,43,blue-collar,married,secondary,no,620,yes,no,cellular,671,13,may,46,4,-1,0,unknown,no
39111,27,technician,divorced,secondary,no,21,yes,no,cellular,326,18,may,336,1,356,1,failure,no
40011,29,self-employed,single,tertiary,no,7752,no,no,cellular,883,3,jun,180,1,-1,0,unknown,no
36449,28,blue-collar,single,secondary,no,4054,yes,no,cellular,665,11,may,133,2,-1,0,unknown,no
756,38,housemaid,married,secondary,no,0,yes,no,unknown,641,6,may,59,3,-1,0,unknown,no
43934,64,retired,married,secondary,no,3189,no,no,telephone,859,15,jun,208,1,-1,0,unknown,yes
1581,39,blue-collar,married,primary,no,-432,yes,no,unknown,730,8,may,159,3,-1,0,unknown,no
18418,35,admin.,divorced,secondary,no,-218,no,yes,cellular,742,31,jul,123,4,-1,0,unknown,no
27640,34,management,married,tertiary,no,714,yes,no,cellular,881,21,nov,328,4,113,27,failure,no
3311,56,retired,married,secondary,no,1678,yes,no,unknown,416,15,may,79,1,-1,0,unknown,no
29400,42,blue-collar,married,primary,no,718,no,no,cellular,809,2,feb,556,2,-1,0,unknown,no
6447,29,management,single,tertiary,no,10436,no,no,unknown,786,27,may,103,2,-1,0,unknown,no
41961,39,technician,married,secondary,no,0,yes,no,cellular,659,23,oct,622,1,184,1,success,no
11566,37,admin.,married,secondary,no,313,yes,no,unknown,684,19,jun,11,7,-1,0,unknown,no
41053,47,unemployed,married,secondary,no,926,no,no,cellular,851,14,aug,436,1,403,5,success,yes
29453,43,services,divorced,secondary,no,553,yes,no,telephone,689,3,feb,362,2,-1,0,unknown,no
12822,28,technician,single,secondary,no,909,no,yes,cellular,637,7,jul,532,1,-1,0,unknown,yes
43802,67,retired,married,primary,no,1430,no,no,telephone,839,26,may,283,2,135,5,success,yes
9073,46,management,divorced,tertiary,no,743,no,no,unknown,790,5,jun,36,2,-1,0,unknown,no
34945,50,technician,divorced,secondary,no,636,yes,no,cellular,899,6,may,127,2,254,23,other,no
11680,41,management,married,secondary,no,1273,no,no,unknown,665,20,jun,73,3,-1,0,unknown,no
36814,56,management,married,primary,no,31,yes,no,cellular,713,12,may,215,2,-1,0,unknown,no
40828,33,admin.,divorced,secondary,no,661,yes,no,cellular,634,11,aug,108,1,99,7,failure,no
36459,47,admin.,single,secondary,no,3957,yes,no,telephone,736,11,may,58,3,334,3,other,no
3010,35,blue-collar,married,primary,no,441,yes,no,unknown,387,14,may,8,1,-1,0,unknown,no
40241,60,blue-collar,married,primary,no,29184,no,no,telephone,803,15,jun,94,2,-1,0,unknown,no
17097,32,services,married,secondary,no,194,yes,yes,cellular,860,25,jul,150,2,-1,0,unknown,no
34641,43,services,married,secondary,no,122,yes,no,cellular,611,5,may,355,2,-1,0,unknown,no
42992,57,housemaid,married,primary,no,501,yes,yes,cellular,864,11,feb,105,7,188,2,failure,no
27959,44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,863,28,jan,290,2,153,3,failure,no
35450,38,services,married,primary,no,0,yes,yes,cellular,831,7,may,127,1,171,2,other,no
12387,49,technician,married,secondary,yes,-1680,yes,yes,unknown,708,27,jun,92,4,-1,0,unknown,no
20855,33,management,divorced,tertiary,no,0,no,no,cellular,865,13,aug,305,2,-1,0,unknown,no
24719,46,admin.,married,secondary,no,4958,yes,no,cellular,610,17,nov,64,3,150,5,other,no
11571,57,retired,married,secondary,no,2020,no,no,unknown,776,19,jun,93,4,-1,0,unknown,no
11174,36,management,single,tertiary,no,391,no,no,unknown,868,18,jun,443,1,-1,0,unknown,no
13658,31,blue-collar,married,primary,no,498,yes,yes,cellular,744,9,jul,445,2,-1,0,unknown,no
40086,35,blue-collar,married,secondary,no,563,no,yes,cellular,816,4,jun,147,1,119,3,failure,yes
23818,40,management,married,tertiary,no,194,no,yes,cellular,746,29,aug,189,2,-1,0,unknown,no
12669,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,675,4,jul,138,3,-1,0,unknown,no
40689,71,retired,married,tertiary,no,3895,no,no,cellular,693,7,aug,116,1,-1,0,unknown,no
4151,42,housemaid,married,primary,no,14752,no,no,unknown,619,19,may,107,2,-1,0,unknown,no
40126,22,admin.,single,tertiary,no,377,no,no,cellular,801,5,jun,155,1,-1,0,unknown,no
23190,49,management,married,tertiary,no,0,no,no,cellular,731,27,aug,56,6,-1,0,unknown,no
33370,37,admin.,married,secondary,no,2320,yes,no,cellular,879,20,apr,59,3,342,1,other,no
32306,30,management,single,tertiary,no,424,no,no,cellular,650,16,apr,298,4,-1,0,unknown,yes
5691,44,technician,divorced,secondary,no,106,yes,no,unknown,847,26,may,95,1,-1,0,unknown,no
32603,54,management,married,tertiary,no,6525,yes,no,cellular,664,17,apr,231,1,149,4,failure,no
40018,33,admin.,single,secondary,no,16,yes,yes,cellular,494,3,jun,102,1,-1,0,unknown,no
45009,26,technician,single,secondary,no,342,no,no,cellular,872,14,oct,133,2,-1,0,unknown,no
1408,43,blue-collar,divorced,secondary,no,338,yes,no,unknown,336,8,may,116,1,-1,0,unknown,no
37991,30,blue-collar,married,secondary,no,378,yes,no,cellular,702,14,may,566,2,-1,0,unknown,yes
27594,45,services,married,secondary,no,133,no,no,cellular,688,21,nov,358,3,-1,0,unknown,no
28121,30,technician,single,secondary,no,486,no,no,cellular,895,28,jan,335,3,-1,0,unknown,no
199,43,management,married,tertiary,no,400,yes,no,unknown,812,5,may,256,1,-1,0,unknown,no
11512,52,entrepreneur,married,tertiary,no,0,no,no,unknown,833,19,jun,163,3,-1,0,unknown,no
42375,77,retired,married,primary,no,680,no,no,telephone,346,27,nov,341,4,94,3,failure,no
41326,65,retired,divorced,tertiary,no,0,no,no,cellular,729,28,aug,248,1,-1,0,unknown,no
17341,32,admin.,married,secondary,no,2468,yes,yes,cellular,655,28,jul,131,4,-1,0,unknown,no
35944,36,technician,divorced,secondary,no,515,yes,yes,cellular,723,8,may,104,4,252,3,failure,no
6327,31,admin.,married,secondary,no,3052,yes,yes,unknown,620,27,may,139,2,-1,0,unknown,no
29340,36,admin.,married,secondary,no,304,yes,no,cellular,639,2,feb,249,3,-1,0,unknown,no
38955,23,services,single,secondary,no,495,yes,yes,cellular,711,18,may,302,1,-1,0,unknown,no
12439,27,blue-collar,single,primary,no,1128,yes,no,unknown,702,30,jun,88,4,-1,0,unknown,no
29034,48,blue-collar,married,secondary,no,578,yes,no,cellular,805,2,feb,70,1,250,1,failure,no
7253,52,technician,married,unknown,no,9687,yes,no,unknown,674,29,may,936,1,-1,0,unknown,no
31511,22,student,single,secondary,no,722,yes,no,cellular,830,2,apr,108,1,-1,0,unknown,no
35064,30,services,single,secondary,no,346,yes,no,cellular,363,6,may,87,3,345,5,other,no
7891,37,blue-collar,married,primary,no,157,yes,no,unknown,805,30,may,833,8,-1,0,unknown,no
27743,59,services,divorced,secondary,no,1,yes,no,cellular,807,28,jan,602,1,253,5,other,yes
40306,31,technician,married,unknown,no,14533,no,no,cellular,554,16,jun,245,2,-1,0,unknown,yes
39024,23,technician,single,secondary,no,356,yes,no,cellular,692,18,may,224,2,356,2,failure,no
30928,40,technician,married,tertiary,no,516,yes,no,cellular,686,9,feb,175,5,12,1,other,no
6458,38,technician,married,secondary,no,254,yes,no,unknown,777,27,may,359,6,-1,0,unknown,no
11516,39,services,married,secondary,no,2843,yes,no,unknown,846,19,jun,585,1,-1,0,unknown,yes
18845,50,unknown,married,unknown,no,1533,no,no,cellular,372,4,aug,157,1,-1,0,unknown,no
30242,43,management,married,unknown,no,587,yes,no,cellular,728,5,feb,11,6,231,9,failure,no
6587,23,admin.,single,secondary,no,4681,yes,no,unknown,824,28,may,507,2,-1,0,unknown,no
3862,58,technician,divorced,secondary,no,906,yes,yes,unknown,643,16,may,155,3,-1,0,unknown,no
3977,55,blue-collar,married,primary,no,-268,yes,no,unknown,875,16,may,160,6,-1,0,unknown,no
26861,41,technician,single,secondary,no,769,no,yes,cellular,688,20,nov,222,4,98,4,other,no
484,43,blue-collar,married,secondary,no,0,no,no,unknown,836,6,may,187,1,-1,0,unknown,no
27154,30,technician,married,secondary,no,274,yes,yes,cellular,624,21,nov,105,5,102,2,failure,no
3616,61,retired,married,secondary,no,280,yes,no,unknown,559,15,may,88,3,-1,0,unknown,no
8033,36,blue-collar,married,primary,no,1244,yes,no,unknown,608,2,jun,143,1,-1,0,unknown,no
14889,34,blue-collar,married,primary,no,602,yes,no,cellular,628,16,jul,680,1,-1,0,unknown,no
30428,46,management,married,tertiary,no,222,no,no,cellular,816,5,feb,92,1,-1,0,unknown,no
14655,45,services,married,secondary,no,24,yes,no,cellular,811,15,jul,192,3,-1,0,unknown,no
27622,34,technician,single,tertiary,no,362,yes,no,cellular,471,21,nov,15,2,-1,0,unknown,no
23299,44,technician,single,secondary,no,-34,no,yes,cellular,609,27,aug,14,13,-1,0,unknown,no
17489,30,blue-collar,single,secondary,no,567,yes,no,cellular,650,28,jul,317,5,-1,0,unknown,no
13671,41,blue-collar,single,primary,no,74,no,no,unknown,634,9,jul,193,4,-1,0,unknown,no
14814,56,blue-collar,married,secondary,no,-199,no,yes,cellular,753,16,jul,428,2,-1,0,unknown,no
1485,32,unemployed,single,tertiary,no,336,yes,no,unknown,873,8,may,139,1,-1,0,unknown,no
41309,26,student,single,tertiary,no,97,no,no,cellular,386,27,aug,382,1,-1,0,unknown,no
32362,53,services,married,secondary,no,-2,yes,yes,cellular,702,16,apr,144,2,-1,0,unknown,no
16813,54,management,married,tertiary,no,148,no,yes,cellular,844,24,jul,42,3,-1,0,unknown,no
30235,42,blue-collar,married,primary,no,1520,yes,no,cellular,737,5,feb,115,1,-1,0,unknown,no
32847,45,technician,married,secondary,no,396,yes,no,cellular,898,17,apr,266,4,-1,0,unknown,no
4287,41,blue-collar,married,unknown,no,665,yes,no,unknown,684,19,may,142,3,-1,0,unknown,no
37677,37,admin.,divorced,secondary,no,0,yes,yes,cellular,818,14,may,17,7,-1,0,unknown,no
11804,40,management,married,secondary,no,408,yes,no,unknown,897,20,jun,37,4,-1,0,unknown,no
15208,35,blue-collar,married,tertiary,no,1016,yes,no,cellular,835,17,jul,294,2,-1,0,unknown,no
8476,39,unemployed,married,secondary,no,270,yes,no,unknown,818,3,jun,116,1,-1,0,unknown,no
16208,27,management,divorced,tertiary,no,148,no,no,cellular,657,22,jul,174,9,-1,0,unknown,no
8557,28,services,single,secondary,no,3575,yes,no,unknown,705,3,jun,245,1,-1,0,unknown,no
21627,34,technician,divorced,tertiary,no,66,no,yes,cellular,787,19,aug,74,2,-1,0,unknown,no
17614,59,technician,married,primary,no,309,no,yes,cellular,752,29,jul,25,5,-1,0,unknown,no
34582,47,technician,married,secondary,no,232,yes,no,cellular,630,5,may,166,2,285,1,failure,no
35490,28,technician,single,secondary,no,417,yes,yes,cellular,475,7,may,188,2,366,2,other,no
14068,50,services,married,secondary,no,-682,yes,no,cellular,845,11,jul,479,2,-1,0,unknown,no
4465,33,services,married,secondary,no,5499,yes,no,unknown,415,20,may,231,1,-1,0,unknown,no
7185,55,management,married,tertiary,no,505,yes,yes,unknown,743,29,may,135,2,-1,0,unknown,no
42871,39,services,married,secondary,no,2758,no,no,cellular,767,4,feb,658,3,-1,0,unknown,yes
6725,29,management,married,tertiary,no,168,yes,no,unknown,313,28,may,119,1,-1,0,unknown,no
14536,52,blue-collar,single,primary,no,0,no,no,cellular,666,15,jul,131,2,-1,0,unknown,no
37243,34,admin.,married,tertiary,no,142,yes,no,cellular,666,13,may,459,1,-1,0,unknown,yes
34093,57,housemaid,divorced,unknown,no,11632,no,no,telephone,734,30,apr,71,2,-1,0,unknown,no
30437,37,unemployed,married,secondary,no,629,yes,no,cellular,884,5,feb,255,1,-1,0,unknown,no
29458,50,technician,married,tertiary,no,199,yes,yes,cellular,404,3,feb,116,2,253,1,failure,no
19781,32,technician,married,secondary,no,3333,no,no,cellular,494,8,aug,50,4,-1,0,unknown,no
23915,38,technician,single,secondary,no,173,no,no,cellular,665,29,aug,150,4,-1,0,unknown,no
33545,39,self-employed,single,tertiary,no,2298,yes,yes,cellular,821,20,apr,13,2,319,18,other,no
2940,41,technician,married,secondary,no,1043,yes,yes,unknown,746,14,may,225,1,-1,0,unknown,no
39507,37,self-employed,married,tertiary,no,2211,yes,no,cellular,622,25,may,143,1,-1,0,unknown,no
13019,36,blue-collar,single,unknown,yes,-395,yes,no,telephone,624,7,jul,9,17,-1,0,unknown,no
29609,27,blue-collar,single,secondary,no,551,no,no,cellular,843,3,feb,565,2,-1,0,unknown,no
7022,33,admin.,single,secondary,no,322,yes,no,unknown,800,28,may,266,4,-1,0,unknown,no
23728,35,management,single,tertiary,no,556,no,no,cellular,601,28,aug,52,8,-1,0,unknown,no
7068,35,blue-collar,married,secondary,no,-659,yes,yes,unknown,712,28,may,30,2,-1,0,unknown,no
42009,69,retired,divorced,secondary,no,4572,no,no,telephone,797,27,oct,146,2,56,1,other,yes
38633,36,admin.,single,secondary,no,185,yes,no,cellular,698,15,may,61,4,371,5,other,no
8095,30,technician,single,secondary,no,518,yes,no,unknown,632,2,jun,21,1,-1,0,unknown,no
21058,39,technician,married,secondary,no,311,no,no,cellular,538,14,aug,240,2,-1,0,unknown,no
39849,34,management,divorced,tertiary,no,2466,no,no,cellular,735,2,jun,143,1,281,5,other,no
22947,53,blue-collar,married,primary,no,18,no,no,cellular,730,26,aug,55,4,-1,0,unknown,no
20574,54,technician,married,secondary,no,658,no,no,cellular,750,12,aug,398,4,-1,0,unknown,no
41162,22,admin.,single,secondary,no,4111,no,yes,cellular,899,19,aug,65,1,-1,0,unknown,no
37872,42,blue-collar,divorced,primary,no,1563,yes,no,cellular,669,14,may,164,2,364,1,failure,no
20879,34,technician,single,secondary,no,16,no,no,cellular,629,13,aug,990,1,-1,0,unknown,yes
12833,56,housemaid,divorced,secondary,no,977,no,no,cellular,825,7,jul,1200,1,-1,0,unknown,no
14188,44,self-employed,married,tertiary,no,430,yes,no,cellular,828,11,jul,221,2,-1,0,unknown,no
10256,31,blue-collar,married,secondary,no,30,yes,no,unknown,672,11,jun,172,14,-1,0,unknown,no
16027,60,housemaid,married,primary,no,0,no,yes,telephone,802,22,jul,124,1,-1,0,unknown,no
24406,54,technician,married,secondary,no,472,yes,yes,unknown,730,17,nov,229,2,150,1,failure,no
29330,31,management,divorced,tertiary,no,0,no,no,cellular,861,2,feb,269,2,-1,0,unknown,no
6978,37,services,single,tertiary,no,223,yes,no,unknown,808,28,may,25,1,-1,0,unknown,no
6916,60,retired,married,primary,no,170,yes,no,unknown,717,28,may,338,2,-1,0,unknown,no
36356,38,services,married,secondary,no,0,yes,yes,cellular,345,11,may,125,2,304,2,failure,no
8580,44,admin.,married,secondary,no,399,yes,yes,unknown,895,3,jun,271,2,-1,0,unknown,no
19574,58,technician,single,secondary,no,641,no,no,cellular,711,7,aug,229,2,-1,0,unknown,no
35712,54,entrepreneur,married,unknown,no,19,yes,no,cellular,689,8,may,103,1,368,1,failure,no
6318,30,blue-collar,married,secondary,no,1196,no,no,unknown,613,27,may,147,1,-1,0,unknown,no
44575,29,management,single,tertiary,no,1673,no,no,cellular,782,16,aug,200,2,159,3,other,no
30115,42,technician,single,tertiary,no,3908,yes,no,telephone,737,4,feb,43,5,-1,0,unknown,no
27290,30,management,married,secondary,no,-559,yes,yes,cellular,814,21,nov,531,1,184,1,failure,no
1992,44,unemployed,married,secondary,no,-407,yes,no,unknown,672,9,may,119,2,-1,0,unknown,no
35333,29,admin.,single,secondary,no,428,yes,yes,cellular,667,7,may,54,1,345,2,failure,no
35855,53,technician,single,tertiary,no,185,yes,no,cellular,432,8,may,1448,2,-1,0,unknown,yes
5230,38,self-employed,single,tertiary,no,917,yes,no,unknown,684,23,may,260,1,-1,0,unknown,no
9493,37,services,divorced,secondary,no,319,yes,no,unknown,459,6,jun,467,3,-1,0,unknown,yes
40977,66,retired,married,secondary,no,4785,no,no,cellular,626,13,aug,72,3,-1,0,unknown,no
19882,41,technician,single,secondary,no,43,no,no,cellular,743,8,aug,420,2,-1,0,unknown,no
35970,40,services,married,primary,no,170,yes,yes,cellular,604,8,may,361,3,-1,0,unknown,no
25658,38,technician,married,secondary,no,4030,yes,no,cellular,603,19,nov,75,2,177,5,failure,no
1887,48,unemployed,married,secondary,no,855,yes,no,unknown,832,9,may,241,2,-1,0,unknown,no
27725,55,retired,divorced,secondary,no,366,no,no,telephone,660,11,dec,173,1,-1,0,unknown,no
8086,31,entrepreneur,single,tertiary,no,247,yes,yes,unknown,467,2,jun,273,1,-1,0,unknown,no
43777,49,self-employed,divorced,tertiary,no,3293,no,no,cellular,738,24,may,260,1,77,9,failure,no
36917,44,blue-collar,single,secondary,no,492,no,yes,cellular,735,12,may,209,2,351,3,other,no
5115,30,blue-collar,married,primary,no,1317,yes,no,unknown,676,21,may,395,2,-1,0,unknown,no
13195,41,technician,single,secondary,no,-3,no,no,cellular,606,8,jul,413,1,-1,0,unknown,no
18544,35,blue-collar,divorced,primary,no,4401,yes,no,cellular,703,31,jul,465,4,-1,0,unknown,no
9733,57,services,married,secondary,no,1166,no,no,unknown,782,9,jun,106,1,-1,0,unknown,no
5172,46,blue-collar,married,secondary,no,2173,yes,no,unknown,783,21,may,98,5,-1,0,unknown,no
2972,40,entrepreneur,married,secondary,no,264,yes,no,unknown,761,14,may,222,2,-1,0,unknown,no
36628,41,admin.,married,secondary,no,1535,yes,no,cellular,602,12,may,261,1,363,1,success,no
44529,34,technician,single,secondary,no,1313,no,no,cellular,603,12,aug,176,1,21,6,failure,no
44398,60,housemaid,married,secondary,no,0,no,no,telephone,703,3,aug,676,2,181,5,failure,yes
10108,54,management,married,tertiary,no,16843,no,no,unknown,473,11,jun,116,1,-1,0,unknown,no
66,51,management,married,tertiary,no,6530,yes,no,unknown,684,5,may,91,1,-1,0,unknown,no
26087,33,blue-collar,married,secondary,no,0,yes,no,cellular,605,19,nov,330,2,-1,0,unknown,no
16503,41,blue-collar,married,primary,no,4,no,no,cellular,603,23,jul,74,5,-1,0,unknown,no
2914,47,blue-collar,married,primary,no,502,yes,no,unknown,723,14,may,28,2,-1,0,unknown,no
29499,32,unemployed,single,tertiary,no,507,no,no,cellular,872,3,feb,362,1,-1,0,unknown,no
24170,59,housemaid,married,tertiary,no,0,no,no,telephone,615,13,nov,494,1,-1,0,unknown,yes
32746,33,blue-collar,married,primary,no,-219,yes,no,cellular,649,17,apr,64,1,-1,0,unknown,no
34967,37,blue-collar,single,primary,yes,21,no,no,cellular,797,6,may,231,2,-1,0,unknown,no
40238,48,technician,married,tertiary,no,58,yes,no,cellular,766,12,jun,110,2,-1,0,unknown,no
2288,32,technician,divorced,secondary,no,1097,yes,no,unknown,703,12,may,298,2,-1,0,unknown,no
27407,32,admin.,married,tertiary,no,118,no,no,cellular,746,21,nov,383,4,176,10,failure,no
13226,30,admin.,divorced,secondary,no,4,no,no,cellular,601,8,jul,61,3,-1,0,unknown,no
586,35,blue-collar,married,primary,no,0,yes,no,unknown,710,6,may,154,2,-1,0,unknown,no
44444,53,management,married,tertiary,no,3591,yes,no,cellular,753,5,aug,306,2,181,2,other,yes
25874,42,services,single,secondary,no,2628,yes,no,cellular,613,19,nov,146,1,-1,0,unknown,no
6606,38,blue-collar,married,secondary,no,35,yes,no,unknown,821,28,may,130,2,-1,0,unknown,no
31059,46,admin.,divorced,secondary,no,2232,no,no,cellular,587,13,feb,121,1,-1,0,unknown,yes
9794,35,housemaid,married,secondary,no,14000,no,no,unknown,317,9,jun,121,2,-1,0,unknown,no
18786,56,blue-collar,married,primary,no,2163,no,no,telephone,857,31,jul,31,3,-1,0,unknown,no
10175,40,blue-collar,single,primary,no,1780,no,yes,unknown,432,11,jun,114,1,-1,0,unknown,no
17659,44,technician,married,secondary,no,1226,yes,yes,cellular,685,29,jul,51,2,-1,0,unknown,no
12915,31,technician,single,secondary,no,49,yes,no,cellular,666,7,jul,234,1,-1,0,unknown,no
26637,37,unemployed,married,secondary,no,459,no,no,cellular,807,20,nov,109,4,-1,0,unknown,no
36656,48,technician,divorced,secondary,no,94,yes,no,cellular,812,12,may,87,2,-1,0,unknown,no
3343,60,retired,married,secondary,no,0,yes,no,unknown,502,15,may,229,1,-1,0,unknown,no
35952,52,blue-collar,married,primary,no,863,no,no,cellular,793,8,may,224,2,170,3,failure,no
14527,29,entrepreneur,married,secondary,no,926,yes,no,cellular,846,15,jul,169,2,-1,0,unknown,no
827,37,services,single,secondary,no,259,yes,no,unknown,816,7,may,130,1,-1,0,unknown,no
10832,59,housemaid,divorced,secondary,no,0,no,no,unknown,620,17,jun,98,1,-1,0,unknown,no
41906,43,technician,married,secondary,no,69,yes,yes,cellular,309,20,oct,304,1,337,1,failure,no
4597,31,blue-collar,single,secondary,no,5607,no,no,unknown,840,20,may,261,1,-1,0,unknown,no
31434,25,management,single,tertiary,no,316,no,no,cellular,656,27,mar,347,2,-1,0,unknown,yes
26085,31,services,married,secondary,no,283,yes,no,cellular,805,19,nov,214,2,-1,0,unknown,no
41344,38,technician,single,tertiary,no,0,no,no,cellular,534,28,aug,247,2,-1,0,unknown,no
7798,49,self-employed,married,secondary,no,2061,yes,yes,unknown,863,30,may,137,3,-1,0,unknown,no
